year	stem	section	qidx	has_answer	has_solution	answer_text
1996	shanghai_science	解答题	28	0	1	
1996	shanghai_science	解答题	29	0	1	
1997	shanghai_liberal	单选题	1	1	1	B
1997	shanghai_liberal	单选题	2	1	1	D
1997	shanghai_liberal	单选题	3	1	1	B
1997	shanghai_liberal	单选题	4	1	1	C
1997	shanghai_liberal	单选题	5	1	1	A
1997	shanghai_liberal	单选题	6	1	1	D
1997	shanghai_liberal	填空题	7	1	1	\(x=-5\)
1997	shanghai_liberal	填空题	8	1	1	8
1997	shanghai_liberal	填空题	9	1	1	\(-2\i\)
1997	shanghai_liberal	填空题	10	1	1	\(x+y-4=0\)
1997	shanghai_liberal	填空题	11	1	1	54
1997	shanghai_liberal	填空题	12	1	1	\(\frac{1}{2}\)
1997	shanghai_liberal	选做题：填空题	13	1	1	\(-4\)
1997	shanghai_liberal	选做题：填空题	14	1	1	\(\e^{4}\)
1997	shanghai_liberal	选做题：填空题	15	1	1	32
1997	shanghai_liberal	选做题：填空题	16	1	1	\(-2\)
1997	shanghai_liberal	选做题：填空题	17	1	1	\(\frac{5}{3}\)
1997	shanghai_liberal	选做题：填空题	18	1	1	\(\left(0,\frac{4}{3}\right)\)
1997	shanghai_liberal	选做题：填空题	19	1	1	30
1997	shanghai_liberal	选做题：填空题	20	1	1	\(\frac{1}{7}\)
1997	shanghai_liberal	解答题	21	0	1	
1997	shanghai_liberal	解答题	22	0	1	
1997	shanghai_liberal	解答题	23	0	1	
1997	shanghai_liberal	选做题：解答题	24	0	1	
1997	shanghai_liberal	选做题：解答题	25	0	1	
1997	shanghai_liberal	解答题	26	0	1	
1997	shanghai_liberal	解答题	27	0	1	
1997	shanghai_science	单选题	1	1	1	B
1997	shanghai_science	单选题	2	1	1	D
1997	shanghai_science	单选题	3	1	1	B
1997	shanghai_science	单选题	4	1	1	C
1997	shanghai_science	单选题	5	1	1	A
1997	shanghai_science	单选题	6	1	1	D
1997	shanghai_science	填空题	7	1	1	\((-4,0)\)
1997	shanghai_science	填空题	8	1	1	8
1997	shanghai_science	填空题	9	1	1	\(-4\)
1997	shanghai_science	填空题	10	1	1	\(x+y-4=0\)
1997	shanghai_science	填空题	11	1	1	54
1997	shanghai_science	填空题	12	1	1	\(\frac{1}{2}\)
1997	shanghai_science	选做题：填空题	13	1	1	\(-4\)
1997	shanghai_science	选做题：填空题	14	1	1	32
1997	shanghai_science	选做题：填空题	15	1	1	\(\frac{5}{3}\)
1997	shanghai_science	选做题：填空题	16	1	1	30
1997	shanghai_science	选做题：填空题	17	1	1	\(\e^4\)
1997	shanghai_science	选做题：填空题	18	1	1	\(-2\)
1997	shanghai_science	选做题：填空题	19	1	1	\(\left(0,\frac{4}{3}\right)\)
1997	shanghai_science	选做题：填空题	20	1	1	\(\frac{1}{7}\)
1997	shanghai_science	解答题	21	0	1	
1997	shanghai_science	解答题	22	0	1	
1997	shanghai_science	解答题	23	0	1	
1997	shanghai_science	选做题：解答题	24	0	1	
1997	shanghai_science	选做题：解答题	25	0	1	
1997	shanghai_science	解答题	26	0	1	
1997	shanghai_science	解答题	27	0	1	
1998	shanghai_liberal	填空题	1	1	1	2
1998	shanghai_liberal	填空题	2	1	1	5
1998	shanghai_liberal	填空题	3	1	1	4
1998	shanghai_liberal	填空题	4	1	1	\((x-2)^3+1\)，\(x\in\R\)
1998	shanghai_liberal	填空题	5	1	1	\(\dfrac{2\sqrt{2}}{3}\)
1998	shanghai_liberal	填空题	6	1	1	11
1998	shanghai_liberal	填空题	7	1	1	\(\dfrac{18}{35}\)
1998	shanghai_liberal	填空题	8	1	1	4
1998	shanghai_liberal	填空题	9	1	1	4
1998	shanghai_liberal	填空题	10	1	1	2
1998	shanghai_liberal	填空题	11	1	1	\(\dfrac{x^2}{9}-\dfrac{y^2}{16}=1\)
1998	shanghai_liberal	单选题	12	1	1	B
1998	shanghai_liberal	单选题	13	1	1	A
1998	shanghai_liberal	单选题	14	1	1	C
1998	shanghai_liberal	单选题	15	1	1	D
1998	shanghai_liberal	单选题	16	1	1	C
1998	shanghai_liberal	解答题	17	0	1	
1998	shanghai_liberal	解答题	18	0	1	
1998	shanghai_liberal	解答题	19	0	1	
1998	shanghai_liberal	解答题	20	0	1	
1998	shanghai_liberal	解答题	21	0	1	
1998	shanghai_liberal	解答题	22	0	1	
1998	shanghai_science	填空题	1	1	1	\(2\)
1998	shanghai_science	填空题	2	1	1	\(5\)
1998	shanghai_science	填空题	3	1	1	\(4\)
1998	shanghai_science	填空题	4	1	1	\((x-2)^3+1\)，\(x\in\R\)
1998	shanghai_science	填空题	5	1	1	\(\frac{2\sqrt{2}}{3}\)
1998	shanghai_science	填空题	6	1	1	\(\frac{x^2}{3}+\frac{y^2}{4}=1\)
1998	shanghai_science	填空题	7	1	1	\(\frac{18}{35}\)
1998	shanghai_science	填空题	8	1	1	\(4\)
1998	shanghai_science	填空题	9	1	1	\(4\)
1998	shanghai_science	填空题	10	1	1	\(2\)
1998	shanghai_science	填空题	11	1	1	\(\frac{1}{2}\) 或 \(\frac{3}{2}\)
1998	shanghai_science	单选题	12	1	1	B
1998	shanghai_science	单选题	13	1	1	A
1998	shanghai_science	单选题	14	1	1	C
1998	shanghai_science	单选题	15	1	1	D
1998	shanghai_science	单选题	16	1	1	C
1998	shanghai_science	解答题	17	0	1	
1998	shanghai_science	解答题	18	0	1	
1998	shanghai_science	解答题	19	0	1	
1998	shanghai_science	解答题	20	0	1	
1998	shanghai_science	解答题	21	0	1	
1998	shanghai_science	解答题	22	0	1	
1999	shanghai_liberal	填空题	1	1	1	\(2-\sqrt{3}\)
1999	shanghai_liberal	填空题	2	1	1	\([3,+\infty)\)
1999	shanghai_liberal	填空题	3	1	1	\(40\)
1999	shanghai_liberal	填空题	4	1	1	\(2\sqrt{3}\) 或 \(\sqrt{3}\)
1999	shanghai_liberal	填空题	5	1	1	\((2,2)\)
1999	shanghai_liberal	填空题	6	1	1	\(\pi\)
1999	shanghai_liberal	填空题	7	1	1	\(\left(-\frac{5\pi}{6},-\frac{\pi}{3}\right)\)
1999	shanghai_liberal	填空题	8	1	1	\(4\)
1999	shanghai_liberal	填空题	9	1	1	\(\frac{1}{2}\)
1999	shanghai_liberal	填空题	10	1	1	\(9\)
1999	shanghai_liberal	填空题	11	1	1	\(\frac{2}{9}\)
1999	shanghai_liberal	填空题	12	1	1	\(\frac{\sqrt{11}}{12}\)；\(\frac{\sqrt{14}}{12}\)；\(\frac{\sqrt{11}}{6}\)（三者中的任一个）
1999	shanghai_liberal	单选题	13	1	1	C
1999	shanghai_liberal	单选题	14	1	1	D
1999	shanghai_liberal	单选题	15	1	1	B
1999	shanghai_liberal	单选题	16	1	1	C
1999	shanghai_liberal	解答题	17	0	1	
1999	shanghai_liberal	解答题	18	0	1	
1999	shanghai_liberal	解答题	19	0	1	
1999	shanghai_liberal	解答题	20	0	1	
1999	shanghai_liberal	解答题	21	0	1	
1999	shanghai_liberal	解答题	22	0	1	
1999	shanghai_science	填空题	1	1	1	\(2-\sqrt{3}\)
1999	shanghai_science	填空题	2	1	1	\([3,+\infty)\)
1999	shanghai_science	填空题	3	1	1	\(40\)
1999	shanghai_science	填空题	4	1	1	\(2\sqrt{3}\) 或 \(\sqrt{3}\)
1999	shanghai_science	填空题	5	1	1	\((2,2)\)
1999	shanghai_science	填空题	6	1	1	\(\pi\)
1999	shanghai_science	填空题	7	1	1	\(\left(-\frac{5\pi}{6},-\frac{\pi}{3}\right)\)
1999	shanghai_science	填空题	8	1	1	\(\left\{\frac{\sqrt2}{2}, \frac{3\sqrt2}{2}\right\}\)
1999	shanghai_science	填空题	9	1	1	\(\left(\sqrt{10},0\right)\)，\(\left(\sqrt{10},\pi\right)\)
1999	shanghai_science	填空题	10	1	1	\(9\)
1999	shanghai_science	填空题	11	1	1	\(\frac{2}{9}\)
1999	shanghai_science	填空题	12	1	1	\(\frac{\sqrt{11}}{12}\)，\(\frac{\sqrt{14}}{12}\)，\(\frac{\sqrt{11}}{6}\)（三者中的任一个）
1999	shanghai_science	单选题	13	1	1	C
1999	shanghai_science	单选题	14	1	1	D
1999	shanghai_science	单选题	15	1	1	B
1999	shanghai_science	单选题	16	1	1	C
1999	shanghai_science	解答题	17	0	1	
1999	shanghai_science	解答题	18	0	1	
1999	shanghai_science	解答题	19	0	1	
1999	shanghai_science	解答题	20	0	1	
1999	shanghai_science	解答题	21	0	1	
1999	shanghai_science	解答题	22	0	1	
2000	shanghai_liberal	填空题	1	1	1	\(\dfrac{3}{2}\)
2000	shanghai_liberal	填空题	2	1	1	\(\left(\frac{1}{2},3\right)\)
2000	shanghai_liberal	填空题	3	1	1	\(\left(-4,0\right)\)，\(\left(6,0\right)\)
2000	shanghai_liberal	填空题	4	1	1	\(\e^{-2}\)
2000	shanghai_liberal	填空题	5	1	1	\(1\)
2000	shanghai_liberal	填空题	6	1	1	\(9\)
2000	shanghai_liberal	填空题	7	1	1	侧棱相等
2000	shanghai_liberal	填空题	8	1	1	\(x\)
2000	shanghai_liberal	填空题	9	1	1	\(-462\)
2000	shanghai_liberal	填空题	10	1	1	\(\dfrac{1}{14}\)
2000	shanghai_liberal	填空题	11	1	1	\((0,5)\)
2000	shanghai_liberal	填空题	12	1	1	\(b_1b_2\cdots b_n=b_1b_2\cdots b_{17-n}\)，\((n<17,\ n\in\N^{*})\)
2000	shanghai_liberal	单选题	13	1	1	C
2000	shanghai_liberal	单选题	14	1	1	A
2000	shanghai_liberal	单选题	15	1	1	A
2000	shanghai_liberal	单选题	16	1	1	D
2000	shanghai_liberal	解答题	17	0	1	
2000	shanghai_liberal	解答题	18	0	1	
2000	shanghai_liberal	解答题	19	0	1	
2000	shanghai_liberal	解答题	20	0	1	
2000	shanghai_liberal	解答题	21	0	1	
2000	shanghai_liberal	解答题	22	0	1	
2000	shanghai_science	填空题	1	1	1	\(\dfrac{3}{2}\)
2000	shanghai_science	填空题	2	1	1	\(\left(\frac{1}{2},3\right)\)
2000	shanghai_science	填空题	3	1	1	\((-4,0)\)，\((6,0)\)
2000	shanghai_science	填空题	4	1	1	\(\e^{-2}\)
2000	shanghai_science	填空题	5	1	1	\(1\)
2000	shanghai_science	填空题	6	1	1	\(9\)
2000	shanghai_science	填空题	7	1	1	侧棱相等
2000	shanghai_science	填空题	8	1	1	\(x\)
2000	shanghai_science	填空题	9	1	1	\(-462\)
2000	shanghai_science	填空题	10	1	1	\(\frac{1}{14}\)
2000	shanghai_science	填空题	11	1	1	\(2\sqrt{3}\)
2000	shanghai_science	填空题	12	1	1	\(b_{1}b_{2}\cdots b_{n}=b_{1}b_{2}\cdots b_{17-n}\)，\(n<17\)，\(n\in\N^*\)
2000	shanghai_science	单选题	13	1	1	C
2000	shanghai_science	单选题	14	1	1	A
2000	shanghai_science	单选题	15	1	1	A
2000	shanghai_science	单选题	16	1	1	D
2000	shanghai_science	解答题	17	0	1	
2000	shanghai_science	解答题	18	0	1	
2000	shanghai_science	解答题	19	0	1	
2000	shanghai_science	解答题	20	0	1	
2000	shanghai_science	解答题	21	0	1	
2000	shanghai_science	解答题	22	0	1	
2000	shanghai_spring	填空题	1	1	1	\(-\dfrac{7}{25}\)
2000	shanghai_spring	填空题	2	1	1	\(-\dfrac12\)
2000	shanghai_spring	填空题	3	1	1	\(x=2\)
2000	shanghai_spring	填空题	4	1	1	\(\dfrac{1}{a}\)
2000	shanghai_spring	填空题	5	1	1	\(60^\circ\)
2000	shanghai_spring	填空题	6	1	1	\(x+2y-1=0\)
2000	shanghai_spring	填空题	7	1	1	\(\dfrac{3}{2}\)
2000	shanghai_spring	填空题	8	1	1	\(45^\circ\)
2000	shanghai_spring	填空题	9	1	1	\(5\sqrt{5}\)
2000	shanghai_spring	填空题	10	1	1	\(5\)
2000	shanghai_spring	填空题	11	1	1	\(3\) 或 \(7\)
2000	shanghai_spring	填空题	12	1	1	\(\overline{Q}\cap P\)
2000	shanghai_spring	单选题	13	1	1	B
2000	shanghai_spring	单选题	14	1	1	D
2000	shanghai_spring	单选题	15	1	1	A
2000	shanghai_spring	单选题	16	1	1	A
2000	shanghai_spring	解答题	17	0	1	
2000	shanghai_spring	解答题	18	0	1	
2000	shanghai_spring	解答题	19	0	1	
2000	shanghai_spring	解答题	20	0	1	
2000	shanghai_spring	解答题	21	0	1	
2000	shanghai_spring	解答题	22	0	1	
2001	shanghai_liberal	填空题	1	1	1	\(3\)
2001	shanghai_liberal	填空题	2	1	1	\(153\)
2001	shanghai_liberal	填空题	3	1	1	\(x^2-4y^2=1\)
2001	shanghai_liberal	填空题	4	1	1	\(1\)
2001	shanghai_liberal	填空题	5	1	1	\(\left(0,\frac{1}{4}\right)\)
2001	shanghai_liberal	填空题	6	1	1	\((0,7)\)
2001	shanghai_liberal	填空题	7	1	1	\(7\)
2001	shanghai_liberal	填空题	8	1	1	\(0\)
2001	shanghai_liberal	填空题	9	1	1	\(\left[0,\frac{2\pi}{3}\right]\)
2001	shanghai_liberal	填空题	10	1	1	\(A_3\)
2001	shanghai_liberal	填空题	11	1	1	若两圆方程为 \((x-a)^2+(y-b)^2=r^2\) 与 \((x-c)^2+(y-d)^2=r^2\)，且 \(a\ne c\) 或 \(b\ne d\)，则由两式相减可得两圆的对称轴方程.
2001	shanghai_liberal	填空题	12	1	1	在 \(1950\) 至 \(1970\)、\(1970\) 至 \(1990\)、\(1990\) 至 \(2000\) 年间，纵坐标分别为 \(16\)、\(21\)、\(25\)（百平方公里）.
2001	shanghai_liberal	单选题	13	1	1	C
2001	shanghai_liberal	单选题	14	1	1	A
2001	shanghai_liberal	单选题	15	1	1	D
2001	shanghai_liberal	单选题	16	1	1	D
2001	shanghai_liberal	解答题	17	0	1	
2001	shanghai_liberal	解答题	18	0	1	
2001	shanghai_liberal	解答题	19	0	1	
2001	shanghai_liberal	解答题	20	0	1	
2001	shanghai_liberal	解答题	21	0	1	
2001	shanghai_liberal	解答题	22	0	1	
2001	shanghai_science	填空题	1	1	1	\(3\)
2001	shanghai_science	填空题	2	1	1	\(58\)
2001	shanghai_science	填空题	3	1	1	\(x^2-4y^2=1\)
2001	shanghai_science	填空题	4	1	1	\(1\)
2001	shanghai_science	填空题	5	1	1	\(\left(0,\frac14\right)\)
2001	shanghai_science	填空题	6	1	1	\((0,7)\)
2001	shanghai_science	填空题	7	1	1	\(7\)
2001	shanghai_science	填空题	8	1	1	\(15\)
2001	shanghai_science	填空题	9	1	1	\(\left[0,\frac{2\pi}{3}\right]\)
2001	shanghai_science	填空题	10	1	1	\(\left(\frac12,\frac12\right)\)
2001	shanghai_science	填空题	11	1	1	若两圆方程为 \((x-a)^2+(y-b)^2=r^2\) 与 \((x-c)^2+(y-d)^2=r^2\)，且 \(a\ne c\) 或 \(b\ne d\)，则由两式相减可得两圆的对称轴方程.
2001	shanghai_science	填空题	12	1	1	阶梯图在 \(1950\) 至 \(1970\)、\(1970\) 至 \(1990\)、\(1990\) 至 \(2000\) 年间的纵坐标分别为 \(16\)、\(21\)、\(25\)（百平方公里）.
2001	shanghai_science	单选题	13	1	1	C
2001	shanghai_science	单选题	14	1	1	A
2001	shanghai_science	单选题	15	1	1	D
2001	shanghai_science	单选题	16	1	1	D
2001	shanghai_science	解答题	17	0	1	
2001	shanghai_science	解答题	18	0	1	
2001	shanghai_science	解答题	19	0	1	
2001	shanghai_science	解答题	20	0	1	
2001	shanghai_science	解答题	21	0	1	
2001	shanghai_science	解答题	22	0	1	
2001	shanghai_spring	填空题	1	1	1	\(-\sqrt{x-1}\)（\(x\geqslant1\)）
2001	shanghai_spring	填空题	2	1	1	\(1+\i\)
2001	shanghai_spring	填空题	3	1	1	\(2\pi\)
2001	shanghai_spring	填空题	4	1	1	\(20\)
2001	shanghai_spring	填空题	5	1	1	\(\dfrac{x^{2}}{9}-\dfrac{y^{2}}{16}=1\)
2001	shanghai_spring	填空题	6	1	1	\((x-1)^{2}+(y-1)^{2}=1\)
2001	shanghai_spring	填空题	7	1	1	\(\e^{2}\)
2001	shanghai_spring	填空题	8	1	1	\(\dfrac{\pi}{2}\)
2001	shanghai_spring	填空题	9	1	1	\(\dfrac{4}{5}\)
2001	shanghai_spring	填空题	10	1	1	\(a\ast b+b\ast c=a\ast c+b\)
2001	shanghai_spring	填空题	11	1	1	序号为 \(1\)，取 \(\varphi=k\pi\)（\(k\in\Z\)）.
2001	shanghai_spring	填空题	12	1	1	\(219.01\)
2001	shanghai_spring	单选题	13	1	1	A
2001	shanghai_spring	单选题	14	1	1	C
2001	shanghai_spring	单选题	15	1	1	D
2001	shanghai_spring	单选题	16	1	1	B
2001	shanghai_spring	解答题	17	0	1	
2001	shanghai_spring	解答题	18	0	1	
2001	shanghai_spring	解答题	19	0	1	
2001	shanghai_spring	解答题	20	0	1	
2001	shanghai_spring	解答题	21	0	1	
2001	shanghai_spring	解答题	22	0	1	
2002	shanghai_liberal	填空题	1	1	1	\(-3-\i\)
2002	shanghai_liberal	填空题	2	1	1	\(13\)
2002	shanghai_liberal	填空题	3	1	1	\(-1\)
2002	shanghai_liberal	填空题	4	1	1	\(30^{\circ}\)
2002	shanghai_liberal	填空题	5	1	1	\(\dfrac{1}{2}\)
2002	shanghai_liberal	填空题	6	1	1	\(\dfrac{4}{3}\)
2002	shanghai_liberal	填空题	7	1	1	\(\dfrac{3}{13}\)
2002	shanghai_liberal	填空题	8	1	1	\((2,1)\)
2002	shanghai_liberal	填空题	9	1	1	\(11\)
2002	shanghai_liberal	填空题	10	1	1	\(\dfrac{(2k+1)\pi}{4}\)，\(k\in\Z\)
2002	shanghai_liberal	填空题	11	1	1	\(3^{2^{n-1}}\)
2002	shanghai_liberal	填空题	12	1	1	其图象在直线 \(y=x\) 的下方，且与 \(y\) 轴的交点为 \((0,a)\)
2002	shanghai_liberal	单选题	13	1	1	D
2002	shanghai_liberal	单选题	14	1	1	B
2002	shanghai_liberal	单选题	15	1	1	C
2002	shanghai_liberal	单选题	16	1	1	C
2002	shanghai_liberal	解答题	17	0	1	
2002	shanghai_liberal	解答题	18	0	1	
2002	shanghai_liberal	解答题	19	0	1	
2002	shanghai_liberal	解答题	20	0	1	
2002	shanghai_liberal	解答题	21	0	1	
2002	shanghai_liberal	解答题	22	0	1	
2002	shanghai_science	填空题	1	1	1	\(-3-\i\)
2002	shanghai_science	填空题	2	1	1	\(13\)
2002	shanghai_science	填空题	3	1	1	\(-1\)
2002	shanghai_science	填空题	4	1	1	\(30^\circ\)
2002	shanghai_science	填空题	5	1	1	\(\frac{1}{2}\)
2002	shanghai_science	填空题	6	1	1	\(\frac{4}{3}\)
2002	shanghai_science	填空题	7	1	1	\(\frac{3}{13}\)
2002	shanghai_science	填空题	8	1	1	\((0,1)\)
2002	shanghai_science	填空题	9	1	1	\(\left(\sqrt{19},\arctan\frac{\sqrt{3}}{4}\right)\)
2002	shanghai_science	填空题	10	1	1	\(\frac{\pi}{4}\)
2002	shanghai_science	填空题	11	1	1	\(3^{2^{n-1}}\)
2002	shanghai_science	填空题	12	1	1	\(f^{-1}(0)=a\)，且 \(f^{-1}(x)<x\)（\(x\in A\)）
2002	shanghai_science	单选题	13	1	1	D
2002	shanghai_science	单选题	14	1	1	B
2002	shanghai_science	单选题	15	1	1	C
2002	shanghai_science	单选题	16	1	1	C
2002	shanghai_science	解答题	17	0	1	
2002	shanghai_science	解答题	18	0	1	
2002	shanghai_science	解答题	19	0	1	
2002	shanghai_science	解答题	20	0	1	
2002	shanghai_science	解答题	21	0	1	
2002	shanghai_science	解答题	22	0	1	
2002	shanghai_spring	填空题	1	1	1	\(\left(-\infty,-3\right)\cup\left(-3,1\right)\cup\left(1,+\infty\right)\)
2002	shanghai_spring	填空题	2	1	1	\(\frac{(x-2)^2}{25}+\frac{y^2}{16}=1\)
2002	shanghai_spring	填空题	3	1	1	\(P\mathbin{\backslash}Q\)
2002	shanghai_spring	填空题	4	1	1	\(-1\)
2002	shanghai_spring	填空题	5	1	1	\(18\)
2002	shanghai_spring	填空题	6	1	1	\(\frac{2}{\sin\alpha}\)
2002	shanghai_spring	填空题	7	1	1	\(\frac{1}{20}\)
2002	shanghai_spring	填空题	8	1	1	\(F_1(a,b)\ne0\)（或 \(F_2(a,b)\ne0\)）
2002	shanghai_spring	填空题	9	1	1	\(\frac{3}{4}\)
2002	shanghai_spring	填空题	10	1	1	\(3\)
2002	shanghai_spring	填空题	11	1	1	\(40.8\)
2002	shanghai_spring	填空题	12	1	1	\(\frac{V_{O-P_{1}Q_{1}R_{1}}}{V_{O-P_{2}Q_{2}R_{2}}} = \frac{OP_{1}}{OP_{2}} \cdot \frac{OQ_{1}}{OQ_{2}} \cdot \frac{OR_{1}}{OR_{2}}\)
2002	shanghai_spring	单选题	13	1	1	D
2002	shanghai_spring	单选题	14	1	1	C
2002	shanghai_spring	单选题	15	1	1	B
2002	shanghai_spring	单选题	16	1	1	C
2002	shanghai_spring	解答题	17	0	1	
2002	shanghai_spring	解答题	18	0	1	
2002	shanghai_spring	解答题	19	0	1	
2002	shanghai_spring	解答题	20	0	1	
2002	shanghai_spring	解答题	21	0	1	
2002	shanghai_spring	解答题	22	0	1	
2003	shanghai_liberal	填空题	1	1	1	\(\pi\)
2003	shanghai_liberal	填空题	2	1	1	\(\frac{4\pi}{3}\)
2003	shanghai_liberal	填空题	3	1	1	\(-49\)
2003	shanghai_liberal	填空题	4	1	1	\(\left(-\frac{1}{2},\frac{1}{2}\right)\)
2003	shanghai_liberal	填空题	5	1	1	\(\arctan 2\)
2003	shanghai_liberal	填空题	6	1	1	\(\left[1,3\right]\)
2003	shanghai_liberal	填空题	7	1	1	\(\arccos\frac{11}{16}\)
2003	shanghai_liberal	填空题	8	1	1	\(\left(1,\frac{1}{2}\right)\)
2003	shanghai_liberal	填空题	9	1	1	\(\frac{119}{190}\)
2003	shanghai_liberal	填空题	10	1	1	\(2.6\)
2003	shanghai_liberal	填空题	11	1	1	\(4\pi\)
2003	shanghai_liberal	填空题	12	1	1	\(\left|PF_{2}\right|=17\)
2003	shanghai_liberal	单选题	13	1	1	C
2003	shanghai_liberal	单选题	14	1	1	D
2003	shanghai_liberal	单选题	15	1	1	D
2003	shanghai_liberal	单选题	16	1	1	B
2003	shanghai_liberal	解答题	17	0	1	
2003	shanghai_liberal	解答题	18	0	1	
2003	shanghai_liberal	解答题	19	0	1	
2003	shanghai_liberal	解答题	20	0	1	
2003	shanghai_liberal	解答题	21	0	1	
2003	shanghai_liberal	解答题	22	0	1	
2003	shanghai_science	填空题	1	1	1	\(\pi\)
2003	shanghai_science	填空题	2	1	1	\(\frac{4\pi}{3}\)
2003	shanghai_science	填空题	3	1	1	\(-49\)
2003	shanghai_science	填空题	4	1	1	\(\left(\frac{\sqrt{2}}{2}, \frac{3\pi}{4}\right)\)
2003	shanghai_science	填空题	5	1	1	\(\arctan 2\)
2003	shanghai_science	填空题	6	1	1	\([1,3]\)
2003	shanghai_science	填空题	7	1	1	\(\arccos\frac{11}{16}\)
2003	shanghai_science	填空题	8	1	1	\(\left(1,\frac{1}{2}\right)\)
2003	shanghai_science	填空题	9	1	1	\(\frac{119}{190}\)
2003	shanghai_science	填空题	10	1	1	\(2.6\)
2003	shanghai_science	填空题	11	1	1	\(4\pi\)
2003	shanghai_science	填空题	12	1	1	\(17\)
2003	shanghai_science	单选题	13	1	1	C
2003	shanghai_science	单选题	14	1	1	D
2003	shanghai_science	单选题	15	1	1	D
2003	shanghai_science	单选题	16	1	1	B
2003	shanghai_science	解答题	17	0	1	
2003	shanghai_science	解答题	18	0	1	
2003	shanghai_science	解答题	19	0	1	
2003	shanghai_science	解答题	20	0	1	
2003	shanghai_science	解答题	21	0	1	
2003	shanghai_science	解答题	22	0	1	
2003	shanghai_spring	填空题	1	1	1	\(4\)
2003	shanghai_spring	填空题	2	1	1	\(\dfrac{\pi}{3}\)
2003	shanghai_spring	填空题	3	1	1	二
2003	shanghai_spring	填空题	4	1	1	\((3,2)\)
2003	shanghai_spring	填空题	5	1	1	\((-\infty,-2]\)
2003	shanghai_spring	填空题	6	1	1	\(z=u+\i v\)，其中 \(u>1\)，\(u\)，\(v\in\R\)
2003	shanghai_spring	填空题	7	1	1	\(4-\sqrt{5}\) 或 \(4+\sqrt{5}\)
2003	shanghai_spring	填空题	8	1	1	\(\left(0,\dfrac{\pi}{2}\right)\)
2003	shanghai_spring	填空题	9	1	1	\(16\)
2003	shanghai_spring	填空题	10	1	1	\(\arctan\dfrac{3}{8}\)
2003	shanghai_spring	填空题	11	1	1	\(6\)
2003	shanghai_spring	填空题	12	1	1	\(3\sqrt{2}\)
2003	shanghai_spring	单选题	13	1	1	D
2003	shanghai_spring	单选题	14	1	1	A
2003	shanghai_spring	单选题	15	1	1	C
2003	shanghai_spring	单选题	16	1	1	A
2003	shanghai_spring	解答题	17	0	1	
2003	shanghai_spring	解答题	18	0	1	
2003	shanghai_spring	解答题	19	0	1	
2003	shanghai_spring	解答题	20	0	1	
2003	shanghai_spring	解答题	21	0	1	
2003	shanghai_spring	解答题	22	0	1	
2004	shanghai_liberal	填空题	1	1	1	\(3\)
2004	shanghai_liberal	填空题	2	1	1	\(\left(5,0\right)\)
2004	shanghai_liberal	填空题	3	1	1	\(\{1,2,5\}\)
2004	shanghai_liberal	填空题	4	1	1	\(2\)
2004	shanghai_liberal	填空题	5	1	1	\(\left(-2,0\right)\cup\left(2,5\right]\)
2004	shanghai_liberal	填空题	6	1	1	\(\left(5,14\right)\)
2004	shanghai_liberal	填空题	7	1	1	\(6\)
2004	shanghai_liberal	填空题	8	1	1	\(\left(x-2\right)^2+\left(y+3\right)^2=5\)
2004	shanghai_liberal	填空题	9	1	1	\(\frac{4}{11}\)
2004	shanghai_liberal	填空题	10	1	1	\(a>0\)，\(b\leqslant 0\)
2004	shanghai_liberal	填空题	11	1	1	用代数的方法研究图形的几何性质
2004	shanghai_liberal	填空题	12	1	1	\(\circled{1}\)，\(\circled{4}\)
2004	shanghai_liberal	单选题	13	1	1	B
2004	shanghai_liberal	单选题	14	1	1	C
2004	shanghai_liberal	单选题	15	1	1	A
2004	shanghai_liberal	单选题	16	1	1	B
2004	shanghai_liberal	解答题	17	0	1	
2004	shanghai_liberal	解答题	18	0	1	
2004	shanghai_liberal	解答题	19	0	1	
2004	shanghai_liberal	解答题	20	0	1	
2004	shanghai_liberal	解答题	21	0	1	
2004	shanghai_liberal	解答题	22	0	1	
2004	shanghai_science	填空题	1	1	1	\(3\)
2004	shanghai_science	填空题	2	1	1	\((5,0)\)
2004	shanghai_science	填空题	3	1	1	\(\{1,2,5\}\)
2004	shanghai_science	填空题	4	1	1	\(2\)
2004	shanghai_science	填空题	5	1	1	\((-2,0) \cup (2,5]\)
2004	shanghai_science	填空题	6	1	1	\((5,4)\)
2004	shanghai_science	填空题	7	1	1	\(\frac{2\sqrt{15}}{5}\)
2004	shanghai_science	填空题	8	1	1	\(\left(x-2\right)^2+\left(y+3\right)^2=5\)
2004	shanghai_science	填空题	9	1	1	\(\frac{4}{11}\)
2004	shanghai_science	填空题	10	1	1	\(a>0\) 且 \(b\leqslant 0\)
2004	shanghai_science	填空题	11	1	1	用代数的方法研究图形的几何性质.
2004	shanghai_science	填空题	12	1	1	\(\circled{1}\)、\(\circled{4}\)
2004	shanghai_science	单选题	13	1	1	B
2004	shanghai_science	单选题	14	1	1	C
2004	shanghai_science	单选题	15	1	1	A
2004	shanghai_science	单选题	16	1	1	B
2004	shanghai_science	解答题	17	0	1	
2004	shanghai_science	解答题	18	0	1	
2004	shanghai_science	解答题	19	0	1	
2004	shanghai_science	解答题	20	0	1	
2004	shanghai_science	解答题	21	0	1	
2004	shanghai_science	解答题	22	0	1	
2004	shanghai_spring	填空题	1	1	1	1
2004	shanghai_spring	填空题	2	1	1	2
